what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.114.0.v20190808-1317,"org.eclipse.ui",1629555871925
started,bundle,org.eclipse.ui.console,3.8.600.v20190815-2020,"org.eclipse.ui.console",1629555871926
started,bundle,org.eclipse.ui.editors,3.12.0.v20190730-1840,"org.eclipse.ui.editors",1629555871926
started,bundle,org.eclipse.ui.ide,3.16.0.v20190916-1323,"org.eclipse.ui.ide",1629555871927
started,bundle,org.eclipse.ui.ide.application,1.3.400.v20190818-1234,"org.eclipse.ui.ide.application",1629555871928
started,bundle,org.eclipse.ui.intro,3.5.700.v20190814-0635,"org.eclipse.ui.intro",1629555871928
started,bundle,org.eclipse.ui.intro.quicklinks,1.0.300.v20180821-0700,"org.eclipse.ui.intro.quicklinks",1629555871928
started,bundle,org.eclipse.ui.intro.universal,3.3.600.v20190624-2105,"org.eclipse.ui.intro.universal",1629555871928
started,bundle,org.eclipse.ui.monitoring,1.1.500.v20190823-0929,"org.eclipse.ui.monitoring",1629555871929
started,bundle,org.eclipse.ui.navigator,3.9.0.v20190807-2204,"org.eclipse.ui.navigator",1629555871929
started,bundle,org.eclipse.ui.net,1.3.500.v20190615-1517,"org.eclipse.ui.net",1629555871930
started,bundle,org.eclipse.ui.themes,1.2.700.v20190826-0816,"org.eclipse.ui.themes",1629555871930
started,bundle,org.eclipse.ui.views.log,1.2.700.v20190819-1015,"org.eclipse.ui.views.log",1629555871930
started,bundle,org.eclipse.ui.workbench,3.116.0.v20190826-1428,"org.eclipse.ui.workbench",1629555871931
started,bundle,org.eclipse.ui.workbench.texteditor,3.13.0.v20190903-0631,"org.eclipse.ui.workbench.texteditor",1629555871932
started,bundle,org.eclipse.update.configurator,3.4.300.v20190518-1030,"org.eclipse.update.configurator",1629555871932
started,bundle,org.eclipse.userstorage,1.2.0.v20190307-0457,"org.eclipse.userstorage",1629555871933
started,bundle,org.eclipse.wst.common.core,1.3.0.v201903222010,"org.eclipse.wst.common.core",1629555871933
started,bundle,org.eclipse.wst.common.emf,1.2.600.v201903222010,"org.eclipse.wst.common.emf",1629555871933
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201903222010,"org.eclipse.wst.common.emfworkbench.integration",1629555871934
started,bundle,org.eclipse.wst.common.frameworks,1.2.201.v201903222010,"org.eclipse.wst.common.frameworks",1629555871934
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.400.v201903222010,"org.eclipse.wst.common.frameworks.ui",1629555871934
started,bundle,org.eclipse.wst.common.modulecore,1.3.100.v201903222010,"org.eclipse.wst.common.modulecore",1629555871935
started,bundle,org.eclipse.wst.common.uriresolver,1.2.300.v201903222010,"org.eclipse.wst.common.uriresolver",1629555871935
